siglas,Código.de.Provincia,Nombre.de.Comunidad,Nombre.de.Provincia,votos,sobrevalido,swingfactor_abs,swingfactor,seats2016,seats,resultados26J,promedio.encuestas
VOX,24,Castilla y León,León,620,0.22075212384906254,1.0583484659042242,1.1324662141444215,4,4,0.2,10.6
VOX,32,Galicia,Ourense,0,0,1.4398541976695018,1.277242684535405,4,4,0.2,10.6
VOX,12,Comunitat Valenciana,Castellón / Castelló,711,0.23763051296105667,0.8177695926626533,1.0494412208780766,5,5,0.2,10.6
VOX,43,Cataluña,Tarragona,0,0,1.139972218737824,0.6597562531397942,6,6,0.2,10.6
VOX,28,Comunidad de Madrid,Madrid,16803,0.48482382829913484,0.8708794774093342,1.1373495312677178,36,37,0.2,10.6
VOX,34,Castilla y León,Palencia,0,0,0.8700935674605698,1.1920262456532407,3,3,0.2,10.6
VOX,46,Comunitat Valenciana,Valencia / València,3381,0.2381789350069495,0.7882745302115405,1.0153621291777783,16,15,0.2,10.6
VOX,30,Región de Murcia,Murcia,2622,0.36743685467325865,0.9074411158162694,1.2552695698339877,10,10,0.2,10.6
VOX,33,Principado de Asturias,Asturias,1442,0.24247560530621373,1.1606541982188268,1.0667318076074825,8,7,0.2,10.6
VOX,18,Andalucía,Granada,993,0.2028434857212894,1.0138859719771813,1.0538940763082474,7,7,0.2,10.6
VOX,26,La Rioja,La Rioja,366,0.2115827080274248,0.8763899110111971,1.1623385648637543,4,4,0.2,10.6
VOX,37,Castilla y León,Salamanca,0,0,1.0053192356495122,1.2966935303899183,4,4,0.2,10.6
VOX,2,Castilla - La Mancha,Albacete,0,0,0.8502708455678165,1.1363168590873725,4,4,0.2,10.6
VOX,1,País Vasco,Araba - Álava,306,0.18253400143163923,0.9989818840878956,0.6697837482561817,4,4,0.2,10.6
VOX,23,Andalucía,Jaén,638,0.17207804467556007,0.88078212057665906,0.9968099198537008,5,5,0.2,10.6
VOX,51,Ciudad de Ceuta,Ceuta,139,0.4507572072510296,1.4722464326906544,1.3725641121903425,1,1,0.2,10.6
VOX,8,Cataluña,Barcelona,0,0,1.0625951302898626,0.6364573426719531,31,32,0.2,10.6
VOX,22,Aragón,Huesca,399,0.3413640874713391,0.95453841968319,1.0832534292623972,3,3,0.2,10.6
VOX,6,Extremadura,Badajoz,617,0.16324953895896008,0.9365586208921605,1.0777950127224025,6,6,0.2,10.6
VOX,31,Comunidad Foral de Navarra,Navarra,0,0,0.9724659571019328,0.8866813567238485,5,5,0.2,10.6
VOX,47,Castilla y León,Valladolid,1078,0.3413898811785868,0.7837951850043215,1.153784940335513,5,5,0.2,10.6
VOX,21,Andalucía,Huelva,398,0.16190774512954653,1.1059628648205073,1.011121724571941,5,5,0.2,10.6
VOX,15,Galicia,A Coruña,1026,0.1594680667527732,1.1972080117288424,1.1099340356777185,8,8,0.2,10.6
VOX,52,Ciudad de Melilla,Melilla,0,0,1.564661203773274,1.3631836861634747,1,1,0.2,10.6
VOX,41,Andalucía,Sevilla,2146,0.2077219120482581,0.9483770879627175,0.9380596030744229,12,12,0.2,10.6
VOX,35,Canarias,Las Palmas,882,0.17552029229501737,1.1819656201767403,1.0463145374106289,8,8,0.2,10.6
VOX,16,Castilla - La Mancha,Cuenca,274,0.23651477354142028,0.7696060045183283,1.1407221377204542,3,3,0.2,10.6
VOX,25,Cataluña,Lleida,198,0.10929625356730828,1.2410871524930254,0.5758828055879629,4,4,0.2,10.6
VOX,48,País Vasco,Bizkaia,641,0.10318422327713736,1.0152285669577845,0.5023942941564379,8,8,0.2,10.6
VOX,38,Canarias,Santa Cruz de Tenerife,0,0,1.2581071785374423,1.0247818475567787,7,7,0.2,10.6
VOX,9,Castilla y León,Burgos,647,0.3125890782245713,0.9041701679078291,1.1794593937465085,4,4,0.2,10.6
VOX,36,Galicia,Pontevedra,0,0,1.1568313436579687,1.0695726031375337,7,7,0.2,10.6
VOX,50,Aragón,Zaragoza,1614,0.31453711011722063,0.8815798597753839,1.0700688165971466,7,7,0.2,10.6
